V,ALT,INDEX,TIME
10432,158.9,6655,256.56
10434,158.9,6656,256.6
10434,158.9,6657,256.64
10435,158.9,6658,256.68
10435,158.9,6659,256.72
10438,159,6660,256.76
10439,159,6661,256.8
10441,159.1,6662,256.84
10441,159.1,6663,256.88
10444,159.1,6664,256.92
10445,159.1,6665,256.96
10447,159.2,6666,257
10447,159.2,6667,257.04
10448,159.2,6668,257.08
10450,159.2,6669,257.12
10452,159.3,6670,257.16
10452,159.3,6671,257.2
10454,159.3,6672,257.24
10456,159.3,6673,257.28
10456,159.3,6674,257.32
10456,159.3,6675,257.36
10457,159.4,6676,257.4
10459,159.4,6677,257.44
10459,159.4,6678,257.48
10462,159.4,6679,257.52
10463,159.5,6680,257.56
10463,159.5,6681,257.6
10465,159.5,6682,257.64
10466,159.5,6683,257.68
10466,159.5,6684,257.72
10468,159.6,6685,257.76
10470,159.6,6686,257.8
10472,159.6,6687,257.84
10472,159.6,6688,257.88
10474,159.7,6689,257.92
10476,159.7,6690,257.96
10476,159.7,6691,258
10478,159.7,6692,258.04
10480,159.8,6693,258.08
10480,159.8,6694,258.12
10482,159.8,6695,258.16
10483,159.8,6696,258.2
10483,159.8,6697,258.24
10485,159.9,6698,258.28
10487,159.9,6699,258.32
10489,159.9,6700,258.36
10489,159.9,6701,258.4
10490,160,6702,258.44
10492,160,6703,258.48
10494,160,6704,258.52
10494,160,6705,258.56
10495,160.1,6706,258.6
10495,160.1,6707,258.64
10498,160.1,6708,258.68
10499,160.1,6709,258.72
10499,160.1,6710,258.76
10501,160.2,6711,258.8
10503,160.2,6712,258.84
10503,160.2,6713,258.88
10505,160.2,6714,258.92
10506,160.3,6715,258.96
10506,160.3,6716,259
10508,160.3,6717,259.04
10510,160.3,6718,259.08
10510,160.3,6719,259.12
10512,160.4,6720,259.16
10514,160.4,6721,259.2
10516,160.4,6722,259.24
10516,160.4,6723,259.28
10518,160.5,6724,259.32
10520,160.5,6725,259.36
10520,160.5,6726,259.4
10521,160.5,6727,259.44
10524,160.6,6728,259.48
10524,160.6,6729,259.52
10526,160.6,6730,259.56
10528,160.6,6731,259.6
10528,160.6,6732,259.64
10529,160.7,6733,259.68
10529,160.7,6734,259.72
10531,160.7,6735,259.76
10533,160.7,6736,259.8
10533,160.7,6737,259.84
10535,160.8,6738,259.88
10536,160.8,6739,259.92
10536,160.8,6740,259.96
10538,160.8,6741,260
10540,160.9,6742,260.04
10540,160.9,6743,260.08
10541,160.9,6744,260.12
10544,160.9,6745,260.16
10544,160.9,6746,260.2
10545,161,6747,260.24
10548,161,6748,260.28
10549,161,6749,260.32
10551,161.1,6750,260.36
10552,161.1,6751,260.4
10552,161.1,6752,260.44
10554,161.1,6753,260.48
10556,161.1,6754,260.52
10556,161.1,6755,260.56
10557,161.2,6756,260.6
10560,161.2,6757,260.64
10560,161.2,6758,260.68
10562,161.2,6759,260.72
10562,161.2,6760,260.76
10564,161.3,6761,260.8
10564,161.3,6762,260.84
10565,161.3,6763,260.88
10568,161.4,6764,260.92
10569,161.4,6765,260.96
10571,161.4,6766,261
10571,161.4,6767,261.04
10573,161.4,6768,261.08
10575,161.5,6769,261.12
10575,161.5,6770,261.16
10576,161.5,6771,261.2
10578,161.5,6772,261.24
10580,161.6,6773,261.28
10580,161.6,6774,261.32
10582,161.6,6775,261.36
10584,161.6,6776,261.4
10584,161.6,6777,261.44
10586,161.7,6778,261.48
10586,161.7,6779,261.52
10588,161.7,6780,261.56
10588,161.7,6781,261.6
10590,161.7,6782,261.64
10591,161.8,6783,261.68
10593,161.8,6784,261.72
10593,161.8,6785,261.76
10595,161.8,6786,261.8
10597,161.9,6787,261.84
10597,161.9,6788,261.88
10599,161.9,6789,261.92
10601,161.9,6790,261.96
10601,161.9,6791,262
10603,162,6792,262.04
10605,162,6793,262.08
10605,162,6794,262.12
10606,162,6795,262.16
10608,162.1,6796,262.2
10608,162.1,6797,262.24
10610,162.1,6798,262.28
10612,162.1,6799,262.32
10612,162.1,6800,262.36
10614,162.2,6801,262.4
10616,162.2,6802,262.44
10616,162.2,6803,262.48
10617,162.2,6804,262.52
10620,162.3,6805,262.56
10622,162.3,6806,262.6
10622,162.3,6807,262.64
10624,162.3,6808,262.68
10625,162.3,6809,262.72
10625,162.3,6810,262.76
10626,162.4,6811,262.8
10629,162.4,6812,262.84
10629,162.4,6813,262.88
10631,162.5,6814,262.92
10633,162.5,6815,262.96
10633,162.5,6816,263
10635,162.5,6817,263.04
10635,162.5,6818,263.08
10637,162.5,6819,263.12
10639,162.6,6820,263.16
10640,162.6,6821,263.2
10640,162.6,6822,263.24
10642,162.6,6823,263.28
10642,162.6,6824,263.32
10644,162.7,6825,263.36
10646,162.7,6826,263.4
10646,162.7,6827,263.44
10649,162.7,6828,263.48
10650,162.8,6829,263.52
10650,162.8,6830,263.56
10651,162.8,6831,263.6
10654,162.8,6832,263.64
10654,162.8,6833,263.68
10655,162.9,6834,263.72
10658,162.9,6835,263.76
10659,162.9,6836,263.8
10661,163,6837,263.84
10661,163,6838,263.88
10663,163,6839,263.92
10664,163,6840,263.96
10667,163.1,6841,264
10667,163.1,6842,264.04
10667,163.1,6843,264.08
10669,163.1,6844,264.12
10670,163.1,6845,264.16
10670,163.1,6846,264.2
10672,163.1,6847,264.24
10674,163.2,6848,264.28
10675,163.2,6849,264.32
10677,163.2,6850,264.36
10677,163.2,6851,264.4
10680,163.3,6852,264.44
10681,163.3,6853,264.48
10681,163.3,6854,264.52
10683,163.3,6855,264.56
10685,163.4,6856,264.6
10685,163.4,6857,264.64
10687,163.4,6858,264.68
10689,163.4,6859,264.72
10689,163.4,6860,264.76
10690,163.4,6861,264.8
10693,163.5,6862,264.84
10693,163.5,6863,264.88
10695,163.5,6864,264.92
10696,163.6,6865,264.96
10699,163.6,6866,265
10699,163.6,6867,265.04
10699,163.6,6868,265.08
10702,163.6,6869,265.12
10702,163.6,6870,265.16
10703,163.7,6871,265.2
10705,163.7,6872,265.24
10705,163.7,6873,265.28
10707,163.7,6874,265.32
10709,163.8,6875,265.36
10709,163.8,6876,265.4
10711,163.8,6877,265.44
10713,163.8,6878,265.48
10713,163.8,6879,265.52
10714,163.8,6880,265.56
10717,163.9,6881,265.6
10717,163.9,6882,265.64
10719,163.9,6883,265.68
10721,164,6884,265.72
10722,164,6885,265.76
10722,164,6886,265.8
10724,164,6887,265.84
10727,164,6888,265.88
10727,164,6889,265.92
10728,164.1,6890,265.96
10730,164.1,6891,266
10732,164.1,6892,266.04
10732,164.1,6893,266.08
10734,164.2,6894,266.12
10734,164.2,6895,266.16
10736,164.2,6896,266.2
10737,164.2,6897,266.24
10737,164.2,6898,266.28
10739,164.3,6899,266.32
10741,164.3,6900,266.36
10741,164.3,6901,266.4
10744,164.3,6902,266.44
10746,164.4,6903,266.48
10747,164.4,6904,266.52
10747,164.4,6905,266.56
10749,164.4,6906,266.6
10751,164.5,6907,266.64
10751,164.5,6908,266.68
10751,164.5,6909,266.72
10753,164.5,6910,266.76
10755,164.5,6911,266.8
10755,164.5,6912,266.84
10757,164.5,6913,266.88
10759,164.6,6914,266.92
10761,164.6,6915,266.96
10761,164.6,6916,267
10763,164.6,6917,267.04
10765,164.7,6918,267.08
10765,164.7,6919,267.12
10767,164.7,6920,267.16
10767,164.7,6921,267.2
10769,164.7,6922,267.24
10769,164.7,6923,267.28
10771,164.8,6924,267.32
10773,164.8,6925,267.36
10776,164.8,6926,267.4
10776,164.8,6927,267.44
10777,164.9,6928,267.48
10779,164.9,6929,267.52
10779,164.9,6930,267.56
10781,164.9,6931,267.6
10783,165,6932,267.64
10785,165,6933,267.68
10785,165,6934,267.72
10787,165,6935,267.76
10789,165.1,6936,267.8
10790,165.1,6937,267.84
10790,165.1,6938,267.88
10792,165.1,6939,267.92
10794,165.1,6940,267.96
10794,165.1,6941,268
10795,165.2,6942,268.04
10797,165.2,6943,268.08
10797,165.2,6944,268.12
10799,165.2,6945,268.16
10802,165.3,6946,268.2
10804,165.3,6947,268.24
10804,165.3,6948,268.28
10804,165.3,6949,268.32
10806,165.3,6950,268.36
10808,165.4,6951,268.4
10808,165.4,6952,268.44
10810,165.4,6953,268.48
10812,165.4,6954,268.52
10814,165.4,6955,268.56
10814,165.4,6956,268.6
10815,165.5,6957,268.64
10815,165.5,6958,268.68
10817,165.5,6959,268.72
10819,165.5,6960,268.76
10821,165.6,6961,268.8
10823,165.6,6962,268.84
10823,165.6,6963,268.88
10825,165.6,6964,268.92
10827,165.7,6965,268.96
10827,165.7,6966,269
10828,165.7,6967,269.04
10831,165.7,6968,269.08
10831,165.7,6969,269.12
10832,165.7,6970,269.16
10832,165.7,6971,269.2
10834,165.8,6972,269.24
10837,165.8,6973,269.28
10839,165.8,6974,269.32
10839,165.8,6975,269.36
10841,165.9,6976,269.4
10843,165.9,6977,269.44
10843,165.9,6978,269.48
10845,165.9,6979,269.52
10847,166,6980,269.56
10847,166,6981,269.6
10848,166,6982,269.64
10850,166,6983,269.68
10850,166,6984,269.72
10852,166.1,6985,269.76
10855,166.1,6986,269.8
10855,166.1,6987,269.84
10857,166.1,6988,269.88
10857,166.1,6989,269.92
10858,166.1,6990,269.96
10860,166.2,6991,270
10862,166.2,6992,270.04
10862,166.2,6993,270.08
10864,166.2,6994,270.12
10864,166.2,6995,270.16
10866,166.3,6996,270.2
10869,166.3,6997,270.24
10869,166.3,6998,270.28
10871,166.3,6999,270.32
10872,166.4,7000,270.36
10872,166.4,7001,270.4
10874,166.4,7002,270.44
10876,166.4,7003,270.48
10878,166.4,7004,270.52
10878,166.4,7005,270.56
10880,166.5,7006,270.6
10882,166.5,7007,270.64
10885,166.5,7008,270.68
10885,166.5,7009,270.72
10886,166.6,7010,270.76
10886,166.6,7011,270.8
10888,166.6,7012,270.84
10891,166.6,7013,270.88
10891,166.6,7014,270.92
10892,166.7,7015,270.96
10894,166.7,7016,271
10894,166.7,7017,271.04
10896,166.7,7018,271.08
10898,166.7,7019,271.12
10900,166.8,7020,271.16
10900,166.8,7021,271.2
10902,166.8,7022,271.24
10904,166.8,7023,271.28
10904,166.8,7024,271.32
10904,166.8,7025,271.36
10906,166.9,7026,271.4
10908,166.9,7027,271.44
10908,166.9,7028,271.48
10910,166.9,7029,271.52
10912,167,7030,271.56
10912,167,7031,271.6
10914,167,7032,271.64
10916,167,7033,271.68
10919,167.1,7034,271.72
10919,167.1,7035,271.76
10920,167.1,7036,271.8
10922,167.1,7037,271.84
10922,167.1,7038,271.88
10924,167.1,7039,271.92
10927,167.2,7040,271.96
10927,167.2,7041,272
10929,167.2,7042,272.04
10929,167.2,7043,272.08
10931,167.2,7044,272.12
10933,167.3,7045,272.16
10935,167.3,7046,272.2
10935,167.3,7047,272.24
10937,167.3,7048,272.28
10937,167.3,7049,272.32
10939,167.4,7050,272.36
10941,167.4,7051,272.4
10941,167.4,7052,272.44
10943,167.4,7053,272.48
10945,167.5,7054,272.52
10945,167.5,7055,272.56
10947,167.5,7056,272.6
10949,167.5,7057,272.64
10951,167.5,7058,272.68
10951,167.5,7059,272.72
10952,167.6,7060,272.76
10954,167.6,7061,272.8
10956,167.6,7062,272.84
10956,167.6,7063,272.88
10958,167.7,7064,272.92
10960,167.7,7065,272.96
10962,167.7,7066,273
10962,167.7,7067,273.04
10962,167.7,7068,273.08
10963,167.7,7069,273.12
10965,167.8,7070,273.16
10967,167.8,7071,273.2
10970,167.8,7072,273.24
10970,167.8,7073,273.28
10972,167.8,7074,273.32
10974,167.9,7075,273.36
10974,167.9,7076,273.4
10975,167.9,7077,273.44
10978,167.9,7078,273.48
10978,167.9,7079,273.52
10979,168,7080,273.56
10982,168,7081,273.6
10982,168,7082,273.64
10983,168,7083,273.68
10985,168.1,7084,273.72
10985,168.1,7085,273.76
10987,168.1,7086,273.8
10989,168.1,7087,273.84
10991,168.1,7088,273.88
10991,168.1,7089,273.92
10993,168.2,7090,273.96
10995,168.2,7091,274
10995,168.2,7092,274.04
10997,168.2,7093,274.08
10997,168.2,7094,274.12
10999,168.3,7095,274.16
11001,168.3,7096,274.2
11001,168.3,7097,274.24
11004,168.3,7098,274.28
11005,168.3,7099,274.32
11005,168.3,7100,274.36
11008,168.4,7101,274.4
11009,168.4,7102,274.44
11009,168.4,7103,274.48
11011,168.4,7104,274.52
11013,168.5,7105,274.56
11015,168.5,7106,274.6
11016,168.5,7107,274.64
11016,168.5,7108,274.68
11018,168.5,7109,274.72
11021,168.6,7110,274.76
11021,168.6,7111,274.8
11023,168.6,7112,274.84
11025,168.6,7113,274.88
11025,168.6,7114,274.92
11027,168.7,7115,274.96
11029,168.7,7116,275
11029,168.7,7117,275.04
11031,168.7,7118,275.08
11031,168.7,7119,275.12
11033,168.7,7120,275.16
11035,168.8,7121,275.2
11035,168.8,7122,275.24
11037,168.8,7123,275.28
11038,168.8,7124,275.32
11038,168.8,7125,275.36
11040,168.8,7126,275.4
11042,168.9,7127,275.44
11044,168.9,7128,275.48
11046,168.9,7129,275.52
11046,168.9,7130,275.56
11048,169,7131,275.6
11050,169,7132,275.64
11050,169,7133,275.68
11052,169,7134,275.72
11054,169,7135,275.76
11054,169,7136,275.8
11055,169.1,7137,275.84
11058,169.1,7138,275.88
11058,169.1,7139,275.92
11060,169.1,7140,275.96
11062,169.1,7141,276
11064,169.2,7142,276.04
11066,169.2,7143,276.08
11066,169.2,7144,276.12
11068,169.2,7145,276.16
11070,169.3,7146,276.2
11070,169.3,7147,276.24
11072,169.3,7148,276.28
11073,169.3,7149,276.32
11073,169.3,7150,276.36
11076,169.4,7151,276.4
11076,169.4,7152,276.44
11078,169.4,7153,276.48
11080,169.4,7154,276.52
11080,169.4,7155,276.56
11082,169.4,7156,276.6
11084,169.5,7157,276.64
11084,169.5,7158,276.68
11086,169.5,7159,276.72
11089,169.5,7160,276.76
11090,169.5,7161,276.8
11090,169.5,7162,276.84
11093,169.6,7163,276.88
11095,169.6,7164,276.92
11095,169.6,7165,276.96
11097,169.6,7166,277
11099,169.7,7167,277.04
11099,169.7,7168,277.08
11101,169.7,7169,277.12
11103,169.7,7170,277.16
11103,169.7,7171,277.2
11105,169.7,7172,277.24
11106,169.8,7173,277.28
11108,169.8,7174,277.32
11110,169.8,7175,277.36
11110,169.8,7176,277.4
11112,169.9,7177,277.44
11115,169.9,7178,277.48
11115,169.9,7179,277.52
11116,169.9,7180,277.56
11118,169.9,7181,277.6
11118,169.9,7182,277.64
11120,170,7183,277.68
11123,170,7184,277.72
11123,170,7185,277.76
11124,170,7186,277.8
11124,170,7187,277.84
11127,170.1,7188,277.88
11129,170.1,7189,277.92
11129,170.1,7190,277.96
11131,170.1,7191,278
11133,170.1,7192,278.04
11133,170.1,7193,278.08
11136,170.2,7194,278.12
11138,170.2,7195,278.16
11139,170.2,7196,278.2
11139,170.2,7197,278.24
11139,170.2,7198,278.28
11141,170.3,7199,278.32
11144,170.3,7200,278.36
11144,170.3,7201,278.4
11145,170.3,7202,278.44
11148,170.3,7203,278.48
11148,170.3,7204,278.52
11150,170.4,7205,278.56
11152,170.4,7206,278.6
11154,170.4,7207,278.64
11156,170.5,7208,278.68
11156,170.5,7209,278.72
11158,170.5,7210,278.76
11161,170.5,7211,278.8
11161,170.5,7212,278.84
11163,170.5,7213,278.88
11163,170.5,7214,278.92
11164,170.6,7215,278.96
11166,170.6,7216,279
11166,170.6,7217,279.04
11169,170.6,7218,279.08
11171,170.7,7219,279.12
11171,170.7,7220,279.16
11173,170.7,7221,279.2
11175,170.7,7222,279.24
11175,170.7,7223,279.28
11177,170.7,7224,279.32
11177,170.7,7225,279.36
11179,170.8,7226,279.4
11181,170.8,7227,279.44
11181,170.8,7228,279.48
11183,170.8,7229,279.52
11186,170.9,7230,279.56
11187,170.9,7231,279.6
11187,170.9,7232,279.64
11189,170.9,7233,279.68
11192,170.9,7234,279.72
11192,170.9,7235,279.76
11193,171,7236,279.8
11195,171,7237,279.84
11198,171,7238,279.88
11198,171,7239,279.92
11200,171,7240,279.96
11200,171,7241,280
11202,171.1,7242,280.04
11204,171.1,7243,280.08
11204,171.1,7244,280.12
11206,171.1,7245,280.16
11208,171.2,7246,280.2
11208,171.2,7247,280.24
11210,171.2,7248,280.28
11212,171.2,7249,280.32
11214,171.2,7250,280.36
11214,171.2,7251,280.4
11217,171.3,7252,280.44
11218,171.3,7253,280.48
11221,171.3,7254,280.52
11221,171.3,7255,280.56
11222,171.3,7256,280.6
11222,171.3,7257,280.64
11224,171.4,7258,280.68
11227,171.4,7259,280.72
11227,171.4,7260,280.76
11228,171.4,7261,280.8
11230,171.4,7262,280.84
11230,171.4,7263,280.88
11232,171.5,7264,280.92
11234,171.5,7265,280.96
11234,171.5,7266,281
11236,171.5,7267,281.04
11239,171.6,7268,281.08
11239,171.6,7269,281.12
11241,171.6,7270,281.16
11243,171.6,7271,281.2
11245,171.6,7272,281.24
11245,171.6,7273,281.28
11247,171.7,7274,281.32
11249,171.7,7275,281.36
11250,171.7,7276,281.4
11250,171.7,7277,281.44
11252,171.7,7278,281.48
11255,171.8,7279,281.52
11255,171.8,7280,281.56
11258,171.8,7281,281.6
11258,171.8,7282,281.64
11260,171.8,7283,281.68
11262,171.9,7284,281.72
11262,171.9,7285,281.76
11264,171.9,7286,281.8
11266,171.9,7287,281.84
11266,171.9,7288,281.88
11268,171.9,7289,281.92
11271,172,7290,281.96
11271,172,7291,282
11272,172,7292,282.04
11274,172,7293,282.08
11276,172,7294,282.12
11276,172,7295,282.16
11278,172.1,7296,282.2
11280,172.1,7297,282.24
11282,172.1,7298,282.28
11284,172.1,7299,282.32
11284,172.1,7300,282.36
11286,172.2,7301,282.4
11286,172.2,7302,282.44
11289,172.2,7303,282.48
11289,172.2,7304,282.52
11291,172.2,7305,282.56
11293,172.3,7306,282.6
11293,172.3,7307,282.64
11295,172.3,7308,282.68
11297,172.3,7309,282.72
11297,172.3,7310,282.76
11300,172.3,7311,282.8
11302,172.4,7312,282.84
11303,172.4,7313,282.88
11303,172.4,7314,282.92
11305,172.4,7315,282.96
11308,172.4,7316,283
11308,172.4,7317,283.04
11310,172.5,7318,283.08
11312,172.5,7319,283.12
11312,172.5,7320,283.16
11314,172.5,7321,283.2
11316,172.6,7322,283.24
11316,172.6,7323,283.28
11318,172.6,7324,283.32
11321,172.6,7325,283.36
11321,172.6,7326,283.4
11321,172.6,7327,283.44
11324,172.6,7328,283.48
11327,172.7,7329,283.52
11327,172.7,7330,283.56
11330,172.7,7331,283.6
11330,172.7,7332,283.64
11331,172.7,7333,283.68
11333,172.8,7334,283.72
11333,172.8,7335,283.76
11335,172.8,7336,283.8
11335,172.8,7337,283.84
11338,172.8,7338,283.88
11340,172.8,7339,283.92
11340,172.8,7340,283.96
11342,172.9,7341,284
11344,172.9,7342,284.04
11344,172.9,7343,284.08
11346,172.9,7344,284.12
11349,173,7345,284.16
11349,173,7346,284.2
11351,173,7347,284.24
11353,173,7348,284.28
11353,173,7349,284.32
11355,173,7350,284.36
11355,173,7351,284.4
11358,173.1,7352,284.44
11360,173.1,7353,284.48
11360,173.1,7354,284.52
11362,173.1,7355,284.56
11364,173.2,7356,284.6
11366,173.2,7357,284.64
11366,173.2,7358,284.68
11368,173.2,7359,284.72
11371,173.2,7360,284.76
11371,173.2,7361,284.8
11373,173.3,7362,284.84
11375,173.3,7363,284.88
11375,173.3,7364,284.92
11377,173.3,7365,284.96
11380,173.3,7366,285
11380,173.3,7367,285.04
11382,173.4,7368,285.08
11384,173.4,7369,285.12
11384,173.4,7370,285.16
11385,173.4,7371,285.2
11388,173.4,7372,285.24
11388,173.4,7373,285.28
11389,173.5,7374,285.32
11392,173.5,7375,285.36
11392,173.5,7376,285.4
11394,173.5,7377,285.44
11396,173.5,7378,285.48
11398,173.6,7379,285.52
11398,173.6,7380,285.56
11401,173.6,7381,285.6
11403,173.6,7382,285.64
11403,173.6,7383,285.68
11405,173.6,7384,285.72
11407,173.7,7385,285.76
11407,173.7,7386,285.8
11410,173.7,7387,285.84
11410,173.7,7388,285.88
11412,173.7,7389,285.92
11414,173.8,7390,285.96
11416,173.8,7391,286
11416,173.8,7392,286.04
11418,173.8,7393,286.08
11418,173.8,7394,286.12
11419,173.8,7395,286.16
11422,173.9,7396,286.2
11422,173.9,7397,286.24
11424,173.9,7398,286.28
11426,173.9,7399,286.32
11426,173.9,7400,286.36
11428,173.9,7401,286.4
11430,174,7402,286.44
11430,174,7403,286.48
11432,174,7404,286.52
11435,174,7405,286.56
11437,174,7406,286.6
11439,174.1,7407,286.64
11439,174.1,7408,286.68
11441,174.1,7409,286.72
11441,174.1,7410,286.76
11444,174.1,7411,286.8
11445,174.1,7412,286.84
11445,174.1,7413,286.88
11449,174.2,7414,286.92
11451,174.2,7415,286.96
11451,174.2,7416,287
11452,174.2,7417,287.04
11455,174.2,7418,287.08
11455,174.2,7419,287.12
11457,174.3,7420,287.16
11459,174.3,7421,287.2
11461,174.3,7422,287.24
11461,174.3,7423,287.28
11461,174.3,7424,287.32
11464,174.4,7425,287.36
11466,174.4,7426,287.4
11466,174.4,7427,287.44
11468,174.4,7428,287.48
11470,174.4,7429,287.52
11470,174.4,7430,287.56
11472,174.5,7431,287.6
11475,174.5,7432,287.64
11478,174.5,7433,287.68
11478,174.5,7434,287.72
11478,174.5,7435,287.76
11480,174.5,7436,287.8
11482,174.6,7437,287.84
11482,174.6,7438,287.88
11484,174.6,7439,287.92
11486,174.6,7440,287.96
11486,174.6,7441,288
11488,174.6,7442,288.04
11490,174.7,7443,288.08
11493,174.7,7444,288.12
11493,174.7,7445,288.16
11495,174.7,7446,288.2
11497,174.7,7447,288.24
11497,174.7,7448,288.28
11500,174.8,7449,288.32
11502,174.8,7450,288.36
11502,174.8,7451,288.4
11504,174.8,7452,288.44
11506,174.9,7453,288.48
11506,174.9,7454,288.52
11509,174.9,7455,288.56
11509,174.9,7456,288.6
11511,174.9,7457,288.64
11513,174.9,7458,288.68
11513,174.9,7459,288.72
11516,175,7460,288.76
11518,175,7461,288.8
11518,175,7462,288.84
11520,175,7463,288.88
11522,175,7464,288.92
11524,175.1,7465,288.96
11524,175.1,7466,289
11526,175.1,7467,289.04
11526,175.1,7468,289.08
11528,175.1,7469,289.12
11530,175.1,7470,289.16
11533,175.2,7471,289.2
11533,175.2,7472,289.24
11533,175.2,7473,289.28
11535,175.2,7474,289.32
11538,175.2,7475,289.36
11538,175.2,7476,289.4
11540,175.2,7477,289.44
11543,175.3,7478,289.48
11544,175.3,7479,289.52
11544,175.3,7480,289.56
11547,175.3,7481,289.6
11549,175.3,7482,289.64
11551,175.4,7483,289.68
11551,175.4,7484,289.72
11553,175.4,7485,289.76
11553,175.4,7486,289.8
11555,175.4,7487,289.84
11557,175.4,7488,289.88
11557,175.4,7489,289.92
11560,175.5,7490,289.96
11562,175.5,7491,290
11562,175.5,7492,290.04
11564,175.5,7493,290.08
11566,175.5,7494,290.12
11569,175.6,7495,290.16
11569,175.6,7496,290.2
11571,175.6,7497,290.24
11573,175.6,7498,290.28
11573,175.6,7499,290.32
11575,175.6,7500,290.36
11577,175.7,7501,290.4
11579,175.7,7502,290.44
11579,175.7,7503,290.48
11581,175.7,7504,290.52
11581,175.7,7505,290.56
11582,175.7,7506,290.6
11585,175.8,7507,290.64
11585,175.8,7508,290.68
11587,175.8,7509,290.72
11590,175.8,7510,290.76
11590,175.8,7511,290.8
11592,175.8,7512,290.84
11595,175.9,7513,290.88
11596,175.9,7514,290.92
11596,175.9,7515,290.96
11599,175.9,7516,291
11599,175.9,7517,291.04
11600,175.9,7518,291.08
11603,176,7519,291.12
11606,176,7520,291.16
11606,176,7521,291.2
11608,176,7522,291.24
11610,176,7523,291.28
11610,176,7524,291.32
11612,176.1,7525,291.36
11614,176.1,7526,291.4
11614,176.1,7527,291.44
11616,176.1,7528,291.48
11618,176.1,7529,291.52
11618,176.1,7530,291.56
11620,176.1,7531,291.6
11623,176.2,7532,291.64
11623,176.2,7533,291.68
11625,176.2,7534,291.72
11627,176.2,7535,291.76
11627,176.2,7536,291.8
11630,176.3,7537,291.84
11632,176.3,7538,291.88
11632,176.3,7539,291.92
11634,176.3,7540,291.96
11634,176.3,7541,292
11636,176.3,7542,292.04
11639,176.3,7543,292.08
11641,176.4,7544,292.12
11641,176.4,7545,292.16
11643,176.4,7546,292.2
11643,176.4,7547,292.24
11645,176.4,7548,292.28
11648,176.4,7549,292.32
11650,176.5,7550,292.36
11650,176.5,7551,292.4
11652,176.5,7552,292.44
11655,176.5,7553,292.48
11655,176.5,7554,292.52
11657,176.6,7555,292.56
11660,176.6,7556,292.6
11660,176.6,7557,292.64
11661,176.6,7558,292.68
11664,176.6,7559,292.72
11664,176.6,7560,292.76
11665,176.6,7561,292.8
11668,176.7,7562,292.84
11668,176.7,7563,292.88
11670,176.7,7564,292.92
11671,176.7,7565,292.96
11671,176.7,7566,293
11674,176.7,7567,293.04
11676,176.8,7568,293.08
11676,176.8,7569,293.12
11677,176.8,7570,293.16
11679,176.8,7571,293.2
11679,176.8,7572,293.24
11682,176.8,7573,293.28
11684,176.8,7574,293.32
11687,176.9,7575,293.36
11689,176.9,7576,293.4
11689,176.9,7577,293.44
11691,176.9,7578,293.48
11691,176.9,7579,293.52
11694,176.9,7580,293.56
11696,177,7581,293.6
11696,177,7582,293.64
11698,177,7583,293.68
11701,177,7584,293.72
11701,177,7585,293.76
11703,177,7586,293.8
11705,177.1,7587,293.84
11705,177.1,7588,293.88
11707,177.1,7589,293.92
11709,177.1,7590,293.96
11712,177.1,7591,294
11712,177.1,7592,294.04
11714,177.2,7593,294.08
11716,177.2,7594,294.12
11718,177.2,7595,294.16
11718,177.2,7596,294.2
11720,177.2,7597,294.24
11722,177.2,7598,294.28
11722,177.2,7599,294.32
11724,177.3,7600,294.36
11724,177.3,7601,294.4
11727,177.3,7602,294.44
11729,177.3,7603,294.48
11729,177.3,7604,294.52
11732,177.3,7605,294.56
11734,177.4,7606,294.6
11734,177.4,7607,294.64
11736,177.4,7608,294.68
11738,177.4,7609,294.72
11738,177.4,7610,294.76
11741,177.5,7611,294.8
11743,177.5,7612,294.84
11745,177.5,7613,294.88
11745,177.5,7614,294.92
11747,177.5,7615,294.96
11749,177.5,7616,295
11749,177.5,7617,295.04
11752,177.6,7618,295.08
11754,177.6,7619,295.12
11755,177.6,7620,295.16
11755,177.6,7621,295.2
11758,177.6,7622,295.24
11758,177.6,7623,295.28
11760,177.6,7624,295.32
11763,177.7,7625,295.36
11763,177.7,7626,295.4
11765,177.7,7627,295.44
11767,177.7,7628,295.48
11767,177.7,7629,295.52
11769,177.7,7630,295.56
11772,177.8,7631,295.6
11773,177.8,7632,295.64
11776,177.8,7633,295.68
11776,177.8,7634,295.72
11778,177.8,7635,295.76
11778,177.8,7636,295.8
11780,177.9,7637,295.84
11783,177.9,7638,295.88
11783,177.9,7639,295.92
11785,177.9,7640,295.96
11787,177.9,7641,296
11789,178,7642,296.04
11789,178,7643,296.08
11791,178,7644,296.12
11791,178,7645,296.16
11793,178,7646,296.2
11796,178,7647,296.24
11797,178,7648,296.28
11800,178.1,7649,296.32
11800,178.1,7650,296.36
11802,178.1,7651,296.4
11804,178.1,7652,296.44
11804,178.1,7653,296.48
11806,178.1,7654,296.52
11809,178.2,7655,296.56
11810,178.2,7656,296.6
11810,178.2,7657,296.64
11813,178.2,7658,296.68
11815,178.2,7659,296.72
11815,178.2,7660,296.76
11818,178.2,7661,296.8
11821,178.3,7662,296.84
11821,178.3,7663,296.88
11822,178.3,7664,296.92
11824,178.3,7665,296.96
11824,178.3,7666,297
11827,178.3,7667,297.04
11829,178.4,7668,297.08
11829,178.4,7669,297.12
11831,178.4,7670,297.16
11831,178.4,7671,297.2
11834,178.4,7672,297.24
